insee;X;Y;Weight;obs;pred;random
2117.03;-118.312;34.0683;1;0.077;0.00618778718990819;6
4305.01;-118.041629;34.170874;1;0.0658;0.00937368384283395;5
524.25;-117.675393;33.652156;1;-0.0192;0.00640097861695002;5
4627;-118.117;34.1473;1;-0.0243;0.00605493831624569;3
1133.21;-118.596;34.2509;1;0.0325;0.000828117457559802;9
4634;-118.1;34.1417;1;-0.006;0.000738056847498526;4
1197;-118.431155;34.226115;1;0.0218;0.00300227427235453;5
1216;-118.411632;34.215929;1;-0.003;0.0123665483661385;7
23;-119.297345;34.294787;1;0.0667;0.0337292615052488;10
1274;-118.475356;34.207284;1;0.0807;0.00256483072838637;9
7005.01;-118.385453;34.089943;1;-0.0325;0.00852478120311328;1
3005.01;-118.238787;34.222462;1;0.0908;0.00745574072370558;7
5354;-118.239103;33.956371;1;0.184;0.00931740626681065;6
1098;-118.481039;34.255103;1;0.0169;0.00260886958883803;2
2679.01;-118.414412;34.056153;1;-0.0171;0.0516763075265076;5
8003.25;-118.810698;34.145431;1;0.1621;0.00441809343399774;4
5746.02;-118.103368;33.775059;1;0.0315;0.0230849482743687;6
5545.18;-118.044313;33.869705;1;0.006;0.00561972486222768;8
5547;-118.073489;33.882947;1;0.0705;0.00199192258784144;2
8003.24;-118.788071;34.152368;1;0.0383;0.0053130948331513;8
320.44;-117.584099;33.616322;1;-0.1031;0.0176789262300631;3
871.05;-117.931684;33.824915;1;0.0383;0.0118040198089246;9
4632;-118.087031;34.138925;1;-0.0834;0.00318096430996239;3
2170.02;-118.383146;34.047522;1;0.098;-0.00149287710261275;8
320.57;-117.646873;33.56086;1;-0.004;0.0110374011458511;2
5323.03;-118.143937;34.00916;1;0.0421;-0.00509957550928517;2
9108.07;-118.40321;34.434689;1;0.0573;0.00282007515572661;8
4033.24;-117.793692;33.994191;1;0.003;0.0125697405422047;10
423.1;-117.666177;33.495622;1;-0.003;0.00091521484475023;8
5437.03;-118.265258;33.799791;1;-0.0141;0.0163206122539518;2
4807.02;-118.168129;34.110502;1;0.0286;0.00837532146332447;6
1082.02;-118.585974;34.280133;1;-0.0305;0.0121184016406858;7
9107.05;-118.024627;34.567304;1;0.01;-0.00672632388731852;2
5763.01;-118.191;33.7772;1;-0.008;0.0122042897627273;7
4083.03;-118.017674;34.032063;1;-0.0141;0.00695446513842454;10
2327;-118.289117;33.992045;1;0.0227;0.00781381287164355;10
1927;-118.286251;34.079386;1;0.0834;-0.000187938271110858;6
61;-118.913442;34.186273;1;-0.002;0.00623862063406587;4
879.02;-117.985899;33.793634;1;0.004;0.00332530131727895;2
2621;-118.453562;34.082705;1;-0.129;0.00746722463829835;6
9106.01;-118.088904;34.58244;1;0.0788;-0.00346521108680949;10
525.19;-117.808842;33.667062;1;0.0373;0.00305323293710546;1
9102.07;-118.167494;34.600215;1;0.0129;-0.0133067735815102;9
2351;-118.350436;33.98465;1;0.0305;-0.00181095030888338;6
2920;-118.302677;33.841168;1;0.0526;-0.0214542297174618;6
4018;-117.705002;34.119332;1;0.0257;0.0201592399580196;1
4025.02;-117.768128;34.04974;1;-0.0315;0.00346122960588769;8
52.05;-119.069699;34.22528;1;0.0227;-0.0010656960251299;9
9107.15;-118.067633;34.554147;1;-0.007;-0.00629943774160406;10
4006.04;-117.908965;34.153843;1;0.0188;0.00611036455217316;3
6207.02;-118.382845;33.862199;1;0.0188;0.00405222212324433;3
5019;-118.022304;33.951764;1;-0.0161;0.0081899593111386;6
755.15;-117.805057;33.698907;1;0.0402;0.0184850686155198;3
999.05;-118.024518;33.762588;1;-0.0481;0.00505634648520919;9
626.41;-117.718481;33.597268;1;0.0807;0.00820143777534841;4
994.05;-118.013531;33.720681;1;0.0159;0.00831052760577258;6
1373.02;-118.651789;34.172079;1;0.0227;0.0166525711451191;8
1397.02;-118.487182;34.153845;1;-0.0111;0.0226876933316099;5
9200.38;-118.451;34.4226;1;0.004;-0.00154206352341228;7
4086.23;-117.935087;33.994551;1;0.0545;-0.00207549935541782;9
5418.02;-118.183443;33.910321;1;-0.102;-0.0196205091393626;2
995.08;-118.04141;33.726112;1;-0.0492;0.0013444292481466;5
630.04;-117.877635;33.643286;1;0.0554;0.0147967380571334;2
524.18;-117.746205;33.696067;1;-0.0346;0.00750532950284137;2
1082.02;-118.58216;34.281094;1;-0.0182;0.0117835667150144;3
4037.02;-117.861718;34.087642;1;0.008;0.00672111438614507;8
4307.23;-118.065716;34.130202;1;-0.0801;0.00868743714204062;10
1316;-118.557457;34.2111;1;-0.0274;0.00636805146012848;3
524.26;-117.733862;33.703786;1;-0.0576;0.00773320453237681;3
6500.01;-118.32062;33.876904;1;-0.1278;0.0160270633906693;3
4607;-118.181964;34.190625;1;0.0507;0.0341316987059935;4
6209.01;-118.399792;33.884951;1;0.0431;0.00599696361830165;2
8001.01;-118.620291;34.143568;1;0.0686;0.00907083721499527;3
1897.01;-118.339446;34.132242;1;0.0554;-0.0115188104749315;7
4081.38;-117.916379;34.019985;1;0.0639;0.0187918982467273;7
117.1;-117.861737;33.894808;1;0.001;-0.00120399616284323;10
320.03;-117.659935;33.606618;1;-0.0121;-0.0135814188719082;10
9201.19;-118.642225;34.471065;1;0.009;0.0059069914586711;5
626.19;-117.762153;33.545384;1;0.088;0.0551281000816767;3
5029.02;-118.04522;33.938323;1;0.1017;0.00684240205689698;8
5763.02;-118.180007;33.776073;1;0.0834;0.0234200442145817;5
4086.28;-117.946356;33.98723;1;0.0742;0.0190499508014009;9
83.04;-118.668232;34.264615;1;-0.0131;0.00924874514813684;6
867.01;-117.966414;33.852806;1;0.002;0.00755352554307915;8
1352.01;-118.626498;34.196442;1;0.003;0.000592377391435828;5
6508;-118.335748;33.83079;1;0.063;0.016021750204448;6
86;-119.191708;34.192822;1;-0.0801;0.0144185005558075;4
4300.02;-117.954084;34.140888;1;-0.0471;0.00520581114125341;3
1902.02;-118.337;34.1036;1;-0.008;0.00629407319480385;8
2073.01;-118.250865;34.046621;1;0.0392;0.0090103741149935;3
19;-119.248484;34.274842;1;-0.0367;0.0069738196711152;8
4603.01;-118.14932;34.200087;1;0.0266;-0.00932609257734968;7
320.37;-117.626407;33.624494;1;0.0188;0.0205526092512582;3
525.27;-117.787232;33.713418;1;-0.006;0.00691395432473679;8
5036.02;-117.997718;33.916478;1;-0.1233;0.00680508740607245;2
5010.02;-118.061435;33.98045;1;-0.0233;-0.00124447881258183;10
5765.02;-118.175;33.7697;1;-0.0715;0.0222827120805479;7
1201.08;-118.455;34.2345;1;0.009;0.00642716599685128;3
9010.04;-118.194487;34.678713;1;-0.0305;-0.00739082284700689;5
4607;-118.187857;34.189504;1;-0.004;0.0264587084162795;8
7008.01;-118.397;34.0726;1;-0.0233;0.0125491277003956;8
1101.04;-118.037819;33.820948;1;0.0169;0.0155836999573402;3
7030.01;-118.386;33.98;1;0.0149;0.00616389009862218;6
1041.24;-118.378288;34.277849;1;-0.0284;0.00785498334846629;6
72.02;-118.842702;34.189198;1;-0.0408;0.00768117348151606;3
8003.27;-118.753823;34.152997;1;-0.0747;0.00512622930657739;4
8003.24;-118.791494;34.15289;1;0.063;0.00504561502236493;7
421.09;-117.595718;33.447112;1;0.0198;0.00969318975761151;8
218.3;-117.755553;33.876199;1;0.044;0.00691771574617679;7
26;-119.268374;34.267899;1;0.0344;-0.00703074340347959;8
5541.01;-118.121977;33.898435;1;0.005;0.00645668138637177;1
53.06;-118.992201;34.237666;1;0.0344;0.00359739944723822;4
7003;-118.373;34.0921;1;0.0658;0.00460470892234294;1
6009.02;-118.352;33.9721;1;0.0109;0.0050095691774365;9
886.02;-117.94;33.7765;1;0.0383;0.0116938916603832;5
9200.45;-118.510156;34.450422;1;0;-0.00382025375878996;5
626.48;-117.737;33.6157;1;0.0825;0.00699433059134606;1
5437.03;-118.268636;33.802664;1;-0.0141;0.00725584637818438;8
4085.03;-117.973007;33.981801;1;-0.0171;0.00689398267930632;6
1101.09;-118.024437;33.822555;1;0.0188;0.0196477443573432;2
2412.02;-118.287244;33.931839;1;0.1519;-0.0174161655855123;4
2678;-118.430489;34.037999;1;0.0723;-0.00905252962699979;9
626.39;-117.735569;33.566243;1;-0.008;0.00826539805511442;3
2343;-118.332094;34.007803;1;0.0218;-0.00732163415172783;1
1397.01;-118.483139;34.158812;1;0.0208;0.00645909628775635;7
5518;-118.135056;33.915363;1;-0.0111;0.00719808312305316;9
4016.01;-117.775717;34.120263;1;0.007;0.00643266656240721;7
15.01;-117.910734;33.939756;1;0.0296;0.00803432391124868;10
2287.1;-118.252884;34.00071;1;0.009;-0.0247238773481196;1
524.27;-117.654;33.6811;1;-0.0161;0.00104707155549513;6
44;-119.196541;34.144741;1;-0.003;0.00287055679968571;1
53.04;-118.989841;34.223379;1;0.0488;0.0121820734769502;7
4322.02;-118.073585;34.083774;1;0.1302;-0.0205870068794409;3
219.14;-117.80448;33.786137;1;0.0208;0.00027491452681854;9
2643.02;-118.467;34.049;1;0.0564;0.00976817667259012;8
524.16;-117.694433;33.629605;1;-0.0131;0.00946532194772849;5
5036.01;-118.007979;33.924667;1;0.0695;-0.00365030441314723;5
5545.12;-118.060662;33.877568;1;-0.0398;0.00268383646509278;2
992.34;-117.965693;33.708408;1;0.0208;0.00988240151342365;4
5705.01;-118.182454;33.866788;1;-0.0111;-0.0138740659355408;2
1375.02;-118.591677;34.158884;1;0.0392;0.0179632585767376;4
524.08;-117.70325;33.643134;1;0.0354;0.0138135365607056;10
320.49;-117.613689;33.659812;1;0.009;0.0034428667320518;5
6038.02;-118.349093;33.892087;1;-0.091;0.00838808290591928;10
45.04;-119.175847;34.158693;1;0.0469;0.00887703420793032;9
5770;-118.149;33.7815;1;-0.0492;0.00332558832440578;8
4815;-118.118;34.0882;1;0.0583;-0.00131440351176026;4
6025.08;-118.340538;33.90993;1;0.0188;0.00083477983896449;9
4085.05;-117.978399;34.000001;1;0.0639;0.00777218377617608;7
5714;-118.161508;33.839394;1;-0.0555;0.00348299135955967;1
9006.09;-118.100374;34.697621;1;-0.0121;-0.00300299090586222;7
5012;-118.059364;34.004655;1;-0.0212;0.00671658608633408;10
4033.05;-117.848243;33.976352;1;-0.0151;0.00749416513054096;7
28;-119.263196;34.274296;1;-0.0545;0.00658262563780702;2
8003.24;-118.785632;34.1536;1;0.0344;0.0162339339020708;8
117.16;-117.857849;33.874917;1;-0.0151;-0.00590058808475634;10
44;-119.195998;34.152006;1;0.006;0.0213594925897416;9
7023;-118.45;34.0234;1;-0.1043;0.00678550952007089;2
1220;-118.419019;34.22054;1;-0.129;-0.00831119540374098;9
1239.02;-118.38927;34.176944;1;-0.046;-0.00513367465643758;1
1065.1;-118.491;34.3252;1;0.0139;0.0161362367189954;4
5506.02;-118.11826;33.954108;1;-0.007;0.0148146592219737;8
886.01;-117.94388;33.773189;1;0.1881;0.0105559664734327;4
9203.12;-118.540241;34.361358;1;0.007;0.00994237913257715;9
320.38;-117.646329;33.596031;1;-0.0274;0.0076106411045217;4
524.22;-117.692528;33.652651;1;-0.004;-0.00258288697493313;9
4083.02;-118.032826;34.03094;1;-0.0212;0.00135364881295303;5
320.33;-117.640626;33.647681;1;-0.0192;-0.00801587428930405;3
7025.02;-118.391;34.0064;1;-0.0377;0.00406064516350475;4
1103.03;-118.016822;33.840146;1;-0.007;0.00226330820648546;5
5764.02;-118.175;33.7757;1;0.0611;0.00233082167667568;10
994.08;-118.040306;33.72686;1;0.0305;0.00495861569130139;5
993.1;-118.012664;33.667427;1;-0.0284;0.0129581808932574;4
992.34;-117.967567;33.713172;1;0.0325;-0.00442543940549632;5
36.09;-119.230419;34.183498;1;-0.0346;-0.00694368450622165;6
2623.03;-118.479752;34.068449;1;0.0305;0.0249915113514079;9
1437;-118.367809;34.136936;1;-0.0888;-0.00198896239889801;8
219.18;-117.790048;33.795824;1;0.002;0.0125607882482882;6
1175.3;-118.466;34.2239;1;-0.003;-0.00449042357656617;8
36.09;-119.240805;34.189828;1;0.0276;0.0211410161948805;8
45.04;-119.170971;34.156948;1;-0.008;-0.000745848099501364;5
1832.22;-118.198845;34.129741;1;-0.152;-0.00330229411556905;5
3009.02;-118.209486;34.15277;1;0.005;-0.00571596128805005;9
9105.05;-118.096835;34.561934;1;-0.1188;-0.0277503225922484;10
1112.01;-118.503153;34.276685;1;0.179;0.00495595388428372;7
1236.01;-118.419096;34.181117;1;0.0853;0.010886811495006;2
9200.15;-118.516249;34.469403;1;0.0129;0.00239353451395635;2
5508;-118.144421;33.951761;1;-0.004;-0.000912188196866844;7
1439.02;-118.424032;34.139005;1;0.007;0.00892163637250854;9
9107.11;-118.051394;34.562034;1;-0.0471;-0.012295374397112;9
320.34;-117.630954;33.636035;1;0.006;0.0185269546109196;8
626.41;-117.734;33.603;1;0.0488;0.00479875789406657;5
4057.01;-117.92;34.0894;1;0.0188;1.01800608004232e-05;3
1373.02;-118.660388;34.181591;1;-0.046;0.0140274042264569;8
4613;-118.112467;34.171527;1;-0.102;-0.0063559018681317;6
992.31;-117.977749;33.697286;1;-0.0121;0.0364264291531181;6
889.01;-117.960296;33.75294;1;-0.006;0.00979855050169112;8
4013.04;-117.82696;34.084598;1;0.002;0.00560401066072237;7
7006;-118.395365;34.078448;1;-0.1755;0.0202607815045373;1
2345.01;-118.319101;33.99741;1;0.0344;0.00792869233343331;4
9007.01;-118.140987;34.684565;1;-0.1347;-0.00727332484575548;5
755.13;-117.812;33.7281;1;0.004;0.00553211136701203;5
1048.1;-118.408529;34.247823;1;0.1337;0.00847320859344424;2
6007.04;-118.322643;33.958979;1;0.0807;0.0122094201012013;9
992.14;-117.965201;33.681263;1;0.0592;0.00460643143889541;10
2412.02;-118.28774;33.931836;1;0.0908;-0.00605010624867757;1
1398.01;-118.534168;34.162348;1;0.1823;0.0112926479201046;1
423.33;-117.680035;33.568934;1;0.0998;0.0389192684282791;4
1173.03;-118.485426;34.224407;1;0.1947;-0.000561991064910089;7
5775.01;-118.123825;33.754331;1;0.1415;0.0319057510829149;5
2247;-118.279951;34.027473;1;0.1115;0.0186160385370959;10
6703.28;-118.4196;33.776205;1;0.088;0.0299499340289779;1
70;-118.863928;34.183438;1;-0.0233;0.000643141101054486;8
5722.01;-118.193166;33.814431;1;-0.0523;0.000851110763260184;8
5004.03;-118.063;34.008;1;-0.0502;0.0103524244892582;6
755.04;-117.815733;33.752725;1;0.0649;-0.0222327400994973;3
320.23;-117.604865;33.471871;1;0.0392;0.0121449918056757;7
626.43;-117.835618;33.572696;1;-0.005;0.00698042268385413;7
5037.03;-117.982299;33.909602;1;-0.1076;-0.000346211312980031;10
626.12;-117.816154;33.662495;1;0.0315;0.00762636780062364;4
2626.04;-118.549407;34.062508;1;0.0334;0.0283919562881882;1
1435;-118.403535;34.149655;1;0.001;-0.0232846351732143;1
6707.02;-118.32424;33.746498;1;0.0459;0.0146314257200781;1
423.17;-117.715865;33.505125;1;0.0129;0.00360503571190612;7
993.1;-118.012113;33.670148;1;0.0944;0.0128793615698634;2
761.01;-117.865316;33.791184;1;0.0188;0.0145333708212275;8
6702.02;-118.366518;33.788672;1;0.0119;0.0129741687256512;6
1319;-118.510238;34.206078;1;-0.004;-0.00119967893037219;2
2094.02;-118.279;34.054;1;0.0926;0.0319539931465184;5
9012.05;-118.255092;34.648649;1;0.131;0.0124212765501272;5
756.04;-117.793253;33.78319;1;0.0459;0.0153282734645725;6
76.06;-118.882048;34.299025;1;-0.005;0.00934307015063831;8
5430;-118.260042;33.893209;1;0.001;0.00448446978098122;4
6703.26;-118.386332;33.785575;1;0.0383;0.00922212684530384;1
5545.14;-118.065822;33.879055;1;0.0149;0.00574073624882326;10
12.02;-119.189387;34.288057;1;-0.0387;-0.000432042112531115;2
4318;-118.056425;34.121179;1;0.0276;0.0132670090666844;4
1131.01;-118.585137;34.260233;1;-0.006;0.00250151167656955;2
999.06;-118.031031;33.761094;1;0.0354;0.000384410273160855;3
4037.02;-117.86229;34.096972;1;0.009;0.0140855810263058;6
1245;-118.419798;34.169759;1;-0.0608;-0.00408056595333253;10
6203.01;-118.404122;33.897997;1;0.0677;0.0221823471045103;2
5037.03;-117.977711;33.904276;1;0.0402;0.0114467789532594;10
3007.02;-118.245929;34.166251;1;-0.1543;-0.00135437442515464;4
53.05;-118.985999;34.239766;1;0.1017;0.0129593091809438;8
9106.03;-118.091239;34.564084;1;-0.0212;-0.00987181437287592;2
992.5;-117.96177;33.701984;1;-0.0704;0.018321459894812;6
1048.22;-118.415593;34.242285;1;0.044;0.0137042552461047;5
8002.04;-118.630147;34.149914;1;-0.0274;0.0203710612339077;7
2671;-118.427081;34.0469;1;0;-0.00256289044525986;7
117.2;-117.876165;33.856174;1;-0.078;-0.0150632051988577;5
9107.13;-118.033678;34.566921;1;-0.0171;-0.010696241210745;10
1347.2;-118.572;34.2028;1;-0.046;0.00146685253832433;5
6704.06;-118.388231;33.765595;1;0.0853;0.00758374580087467;6
525.17;-117.774327;33.671071;1;-0.001;0.00342170198628298;8
16.02;-119.221196;34.275939;1;-0.0346;0.0124793881088365;2
626.43;-117.840036;33.594941;1;-0.0976;0.017296838218045;8
626.39;-117.722573;33.555892;1;0.0686;0.0164851138297757;5
9005.07;-118.079343;34.681679;1;-0.1278;-0.0116336903946561;1
1393.01;-118.543328;34.175502;1;-0.002;-0.0303852823837184;7
2755;-118.417;33.9936;1;-0.0336;-0.00674240174465512;1
5014;-118.054261;33.985362;1;-0.0182;0.00678796251834725;6
320.15;-117.688024;33.608984;1;0.0227;0.00472770201021282;6
1198;-118.431663;34.227522;1;0.003;0.0103662709737637;9
4016.02;-117.767879;34.105049;1;0.0714;0.00719553448651142;10
75.1;-118.832867;34.222544;1;0.0325;0.0120321319198786;9
218.29;-117.77762;33.886984;1;0.007;-0.00108157872640905;5
2640;-118.474921;34.054638;1;0.0227;-0.00705989640690657;8
3014;-118.2852;34.186631;1;-0.152;0.0137886371399521;9
638.06;-117.942464;33.675206;1;0.0159;0.00957181815687855;5
630.07;-117.866426;33.629425;1;0.077;0.0318006377248856;4
219.19;-117.765594;33.851174;1;0.0354;0.0131757945350525;9
3103;-118.324753;34.205134;1;-0.009;0.00797125552298418;2
15.06;-119.195381;34.262027;1;-0.1109;-0.00118324363490182;10
992.5;-117.956343;33.714524;1;-0.0131;0.0249262017869658;3
7006;-118.39229;34.101677;1;-0.0284;0.0229633597154001;1
5544.04;-118.127894;33.878006;1;0.0208;-0.00482489143475822;4
5438.01;-118.267425;33.836407;1;-0.009;-0.0189870474654132;7
3115;-118.332172;34.164185;1;0.0478;0.00479937907060642;1
2243.2;-118.280007;34.039478;1;-0.1497;-0.017981301651966;5
1100.12;-118.060713;33.777223;1;0.098;0.0201248939203817;10
218.27;-117.732663;33.884709;1;0.009;0.00293597708134308;7
1330;-118.559228;34.191214;1;0.0257;-0.00544631760089327;5
4080.05;-117.898584;34.050858;1;0.0695;0.0274373776768543;9
1899.03;-118.349;34.1028;1;-0.0492;-0.000611778395896407;5
1104.01;-117.990431;33.854486;1;-0.0608;0.00221453934771006;10
38.01;-119.183701;34.18541;1;0.0889;0.00361160927986072;5
4013.04;-117.845056;34.082983;1;0.0109;-0.00618771628026277;3
2131;-118.311;34.0533;1;0.0402;0.015043790032168;6
4307.21;-118.049;34.1309;1;-0.0171;0.0071319049373776;6
5764.03;-118.170762;33.777002;1;-0.003;-0.010782033486521;9
5006;-118.087322;34.012186;1;-0.0336;0.0112234324862131;1
1274;-118.475894;34.205644;1;-0.0121;0.00918182827528166;7
2715;-118.435375;34.012812;1;0.009;0.029068148981378;10
5745;-118.106253;33.783564;1;0.1026;-0.00224871664107755;4
55.02;-119.064352;34.221445;1;-0.0121;0.0139919559282462;7
2626.04;-118.547476;34.043242;1;0.0526;0.0150416948190907;1
2013.02;-118.187;34.0933;1;0.0296;-0.000224734111213624;3
756.04;-117.789027;33.78393;1;0.002;0.0136257948678133;10
3002;-118.242579;34.234201;1;-0.045;-0.00271170057643061;7
1224.2;-118.379995;34.204119;1;-0.129;-0.00904774222747889;3
5002.01;-117.966084;33.957374;1;0.1484;0.025841283217725;8
9010.04;-118.211975;34.679839;1;0.002;0.00890577480090215;2
4019.02;-117.720168;34.105525;1;-0.0346;0.0171661984131911;4
756.05;-117.762627;33.790014;1;-0.009;0.00802171330951331;3
4081.37;-117.881217;34.011257;1;0.045;0.0117982120294274;10
2364;-118.353493;34.009468;1;-0.007;-0.0102687733761502;8
4300.02;-117.948;34.1391;1;-0.0545;0.0071775977772346;3
4310.02;-117.974711;34.145852;1;-0.0598;-0.0017679874760813;6
1943;-118.386294;34.111506;1;0.0296;-0.000707480394562747;6
4033.04;-117.843432;33.990564;1;-0.045;0.0274512922492188;10
2611.01;-118.380813;34.120152;1;-0.0408;0.0200754440095125;4
992.38;-117.956152;33.661295;1;0.0237;0.0046457058621764;3
2181.2;-118.319505;34.042505;1;0.1655;0.00593017854285244;3
9200.44;-118.512128;34.443584;1;0.0325;0.000283462550514908;2
4640;-118.144;34.13;1;0.0611;0.0064540613578739;9
2380;-118.303011;33.947998;1;0.1604;-0.00487321999116227;4
4308.02;-118.018384;34.125023;1;0.1133;-0.0159087972726734;5
5775.04;-118.120567;33.748384;1;-0.0856;0.0118028248561916;3
4072;-117.953216;34.032567;1;0.1848;-0.0193656169355451;10
7017.01;-118.47;34.0342;1;0;0.00773785298977492;5
5016;-118.01972;33.968363;1;-0.079;-0.00209974570230798;2
3004;-118.256221;34.228971;1;0.0325;0.0128916927315158;3
320.57;-117.636419;33.57238;1;0.01;0.0115632116873176;5
752.02;-117.893181;33.759315;1;0.0564;-0.0101643490306069;3
9201.08;-118.566385;34.447142;1;0.0953;0.00596548444182352;6
4321.01;-118.036603;34.096752;1;0.009;-0.00232340703217959;1
2112.02;-118.293636;34.074108;1;0.0257;0.0144346359892513;1
2016.02;-118.169832;34.075763;1;0.0169;0.00672933048622714;3
5411;-118.254186;33.897309;1;-0.0356;0.00665477571133303;4
1100.01;-118.03021;33.787437;1;0.0169;0.00590582733729246;4
320.56;-117.62322;33.589255;1;0.0315;0.015078855549889;9
4071.01;-117.972976;34.047046;1;-0.0161;-0.00105206373882166;4
525.25;-117.772588;33.707416;1;0.0227;0.00793131600175778;7
4307.24;-118.062;34.128;1;0;0.00814075093365162;7
9201.02;-118.624421;34.506248;1;-0.0101;0.0120580508770877;10
9010.07;-118.18063;34.656944;1;-0.0141;-0.00217518422073409;6
637.01;-117.925651;33.647582;1;0.0677;-0.00461166086078303;10
320.46;-117.578761;33.570641;1;-0.0534;0.0230942595954912;7
9200.37;-118.445;34.4159;1;0.001;0.00568110595422464;9
320.42;-117.563842;33.659522;1;-0.0315;-0.00400651305486;7
626.44;-117.85753;33.625868;1;-0.045;0.0138429837155841;10
218.16;-117.799033;33.874199;1;-0.0387;-0.000229315067899892;1
6703.26;-118.401408;33.795695;1;-0.002;0.00184170614362956;5
421.11;-117.627487;33.470504;1;0.0296;-0.00394594729326247;6
1193.42;-118.45;34.2403;1;0.0344;0.00267439177370373;5
1101.09;-118.03088;33.818054;1;-0.0481;0.00274391813003495;10
14.03;-117.922859;33.934706;1;-0.0182;0.00438058244483404;6
1255.01;-118.369;34.1606;1;0.0564;0.0119453843332471;6
1397.01;-118.492448;34.151832;1;0.0325;0.00663028394179243;6
9200.12;-118.406495;34.626338;1;0.0497;0.0127866225806055;5
2741;-118.445;33.9846;1;-0.0419;0.00369652920165455;1
423.38;-117.700398;33.490059;1;-0.009;0.00207666971008293;1
71;-118.843016;34.173123;1;0.001;0.00906699129726195;1
4086.27;-117.914038;33.977871;1;0.0276;0.00876512924283385;5
1397.02;-118.520455;34.146894;1;0.0354;0.0154949120965625;10
1398.01;-118.545885;34.152907;1;-0.1485;0.0135739366049844;6
525.27;-117.796847;33.697378;1;-0.0171;-0.00113156038383436;1
6203.01;-118.401523;33.89537;1;0.0266;0.00431293870566949;4
749.01;-117.882862;33.742027;1;0.0227;0.00380624071431484;10
626.33;-117.740209;33.585718;1;0.0169;-0.0166795500701412;3
1834.01;-118.207971;34.120264;1;-0.0943;-0.0113706745049062;1
993.06;-117.996673;33.671254;1;-0.0171;0.0077476100813849;8
5330.02;-118.240649;33.97894;1;-0.004;-0.000872638553714159;9
4304;-118.02485;34.168069;1;-0.0747;-0.00882593838743872;10
7023;-118.45682;34.009504;1;-0.006;0.0041231403577065;7
115.03;-117.889082;33.875984;1;0.0469;0.0160116389856321;3
1106.05;-117.965811;33.880391;1;-0.0976;0.00413826801222384;3
72.02;-118.837934;34.18471;1;-0.0161;0.00298534185078744;10
4055;-117.926789;34.075992;1;-0.0523;-0.00204840514326446;8
75.14;-118.808;34.2526;1;0.0109;0.00100620382757905;4
2328;-118.275858;33.989501;1;-0.1555;0.00135432386561906;9
1314;-118.529534;34.219505;1;-0.0398;0.0101692696759551;8
1216;-118.41312;34.207918;1;0.0705;0.00878375791786469;8
4010.02;-117.869519;34.143615;1;-0.0367;0.0114600926290399;3
9006.08;-118.10732;34.699224;1;0.01;0.00144744822532542;10
2374.01;-118.295919;33.978325;1;-0.0481;0.0226045652777086;6
18.02;-117.97;33.8569;1;0.0825;0.00421111893961642;6
863.03;-117.889327;33.804313;1;0.0129;-0.00204939945524926;10
1152.01;-118.528601;34.245594;1;-0.001;0.0142999735240705;9
4816.05;-118.118395;34.070068;1;0.0227;-0.00788371753399435;3
4304;-118.029728;34.155177;1;0.0779;0.0116476154673381;10
1106.05;-117.967464;33.878425;1;0.0296;0.0149133378949939;5
1132.32;-118.608843;34.220762;1;0.0953;0.0159962864005404;9
320.45;-117.596609;33.592189;1;-0.0243;0.00583822230830875;1
1373.01;-118.635593;34.173206;1;-0.0305;0.00138643233602917;7
1101.1;-118.027983;33.836546;1;0.0363;0.00248200464186897;3
1096.01;-118.457448;34.251733;1;0.0658;-0.00105180595188591;7
6203.03;-118.398019;33.889664;1;0.0535;0.0170402055673601;1
320.22;-117.660777;33.561662;1;-0.0305;0.00386153591920667;6
4607;-118.183828;34.185495;1;-0.0812;0.00606958011124329;6
75.14;-118.814;34.2507;1;-0.0294;0.00980590641645462;9
992.14;-117.958417;33.682339;1;0.008;0.00379767918201335;9
52.02;-119.024;34.247;1;0;0.0086608257932818;3
13.01;-117.960639;33.924439;1;0.0602;0.00333940236524038;3
882.02;-117.955059;33.797326;1;0.0139;-0.00202053233915517;10
40;-119.174019;34.172032;1;-0.0192;0.00601526049931284;9
9006.07;-118.116859;34.691447;1;-0.0965;-0.0109203809858221;4
5433.21;-118.26;33.8678;1;0.0497;0.00581894526611803;5
2128;-118.327651;34.053484;1;0.0677;-0.0101479708797981;2
7022.02;-118.465169;34.010122;1;-0.1301;0.00706987218742335;3
9200.37;-118.446;34.4151;1;-0.003;-0.00364986288020632;6
4048.01;-117.975;34.0754;1;0.0286;0.0183305415415486;3
1246;-118.429498;34.160068;1;0.0119;-0.00349139389083338;7
5764.03;-118.169226;33.78133;1;-0.0683;-0.0159257864606362;10
9012.13;-118.247376;34.637127;1;0.1553;-0.00717617295158691;2
525.11;-117.803825;33.68469;1;-0.002;0.00678544213340604;3
2426;-118.252002;33.932441;1;0.001;0.00122714037170041;10
1398.01;-118.545113;34.16101;1;0.0169;0.0140896927481911;5
5017;-118.023691;33.962433;1;-0.009;-0.00141559310113118;3
4061.02;-117.893793;34.084085;1;-0.001;0.00345532730643132;6
423.32;-117.698578;33.493381;1;0.0129;0.00237014833234505;6
4048.02;-117.97;34.0699;1;-0.006;0.00591117793634082;10
4311;-117.998;34.1433;1;-0.0377;0.0142743411830204;10
2115;-118.312336;34.074164;1;0.1196;0.0165329933023018;2
1395.04;-118.519;34.1663;1;0.0526;0.01584226791755;2
423.28;-117.683854;33.588246;1;0.0989;0.0125974072177603;10
